Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Date listed (MM/DD/YYYY),Property price (USD),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country,Latitude,Longitude,Zestimate (USD)
"https://www.zillow.com/homedetails/6712-Wallis-Rd-Lake-Worth-TX-76135/29137681_zpid/","","House for sale","Single Family","2","06/22/2025","225000","1172","sqft","191.98","8363.52","sqft","3","2","6712 Wallis Rd","Lake Worth","76135","TX","USA","32.81965","-97.43545","222800"
"https://www.zillow.com/homedetails/2614-E-Mitchell-St-Arlington-TX-76010/29149136_zpid/","","House for sale","Single Family","25","05/30/2025","325000","1791","sqft","181.46","5401.44","sqft","4","3","2614 E Mitchell St","Arlington","76010","TX","USA","32.72577","-97.06146","321700"
"https://www.zillow.com/homedetails/1615-Moody-Ln-Mansfield-TX-76063/29169464_zpid/","","House for sale","Single Family","13","06/11/2025","349900","1650","sqft","212.06","1","acres","4","2","1615 Moody Ln","Mansfield","76063","TX","USA","32.561417","-97.169365","342100"
"https://www.zillow.com/homedetails/7828-Vineyard-Ct-Fort-Worth-TX-76182/29314297_zpid/","","House for sale","Single Family","18","06/06/2025","519900","2641","sqft","196.86","0.25","acres","3","3","7828 Vineyard Ct","Fort Worth","76182","TX","USA","32.89055","-97.21213","515800"
"https://www.zillow.com/homedetails/1905-Pavia-Ct-Arlington-TX-76006/29276213_zpid/","","House for sale","Single Family","132","02/12/2025","385000","2441","sqft","157.72","8363.52","sqft","4","3","1905 Pavia Ct","Arlington","76006","TX","USA","32.765987","-97.08328",""
"https://www.zillow.com/homedetails/4416-Green-Acres-Ct-Arlington-TX-76017/163418814_zpid/","","House for sale","Single Family","32","05/23/2025","385000","1620","sqft","237.65","7187.4","sqft","3","2","4416 Green Acres Ct","Arlington","76017","TX","USA","32.664734","-97.17911",""
"https://www.zillow.com/homedetails/6701-Ridgetop-Rd-North-Richland-Hills-TX-76182/28985146_zpid/","","House for sale","Single Family","12","06/12/2025","320000","1716","sqft","186.48","8624.88","sqft","3","2","6701 Ridgetop Rd","North Richland Hills","76182","TX","USA","32.8783","-97.237656","315900"
"https://www.zillow.com/homedetails/4806-Ashbury-Ln-Mansfield-TX-76063/79920599_zpid/","","House for sale","Single Family","32","05/23/2025","420000","2374","sqft","176.92","9016.92","sqft","4","3","4806 Ashbury Ln","Mansfield","76063","TX","USA","32.55055","-97.06019","413000"
"https://www.zillow.com/homedetails/8360-Eagle-Mountain-Cir-Fort-Worth-TX-76135/28968507_zpid/","","House for sale","Single Family","11","06/13/2025","525000","2776","sqft","189.12","1.23","acres","3","3","8360 Eagle Mountain Cir","Fort Worth","76135","TX","USA","32.875214","-97.4792","512700"
"https://www.zillow.com/homedetails/5520-Woodway-Dr-Fort-Worth-TX-76133/29141264_zpid/","","House for sale","Single Family","131","02/13/2025","220000","1603","sqft","137.24","0.31","acres","4","2","5520 Woodway Dr","Fort Worth","76133","TX","USA","32.66449","-97.37729","217500"
"https://www.zillow.com/homedetails/6717-Del-Prado-Ave-Fort-Worth-TX-76133/29144276_zpid/","","House for sale","Single Family","117","02/27/2025","424999","2726","sqft","155.91","0.35","acres","5","3","6717 Del Prado Ave","Fort Worth","76133","TX","USA","32.648457","-97.38791","424100"
"https://www.zillow.com/homedetails/2925-White-Oak-Ln-Bedford-TX-76021/29054893_zpid/","","House for sale","Single Family","144","01/31/2025","345000","1891","sqft","182.44","8015.04","sqft","4","2","2925 White Oak Ln","Bedford","76021","TX","USA","32.85958","-97.11965","343800"
"https://www.zillow.com/homedetails/1137-Calamian-Dr-Crowley-TX-76036/453799614_zpid/","","House for sale","Single Family","0","06/24/2025","261049","1260","sqft","207.18","5488.56","sqft","3","2","1137 Calamian Dr","Crowley","76036","TX","USA","32.607754","-97.33411",""
"https://www.zillow.com/homedetails/6310-Shasta-Trl-Fort-Worth-TX-76133/2123840150_zpid/","","House for sale","Single Family","78","04/07/2025","199999","1416","sqft","141.24","6882.48","sqft","3","2","6310 Shasta Trl","Fort Worth","76133","TX","USA","32.65303","-97.35749","195600"
"https://www.zillow.com/homedetails/5428-Sabelle-Ln-Haltom-City-TX-76117/28941573_zpid/","","House for sale","Single Family","4","06/20/2025","250000","1230","sqft","203.25","10367.28","sqft","2","2","5428 Sabelle Ln","Haltom City","76117","TX","USA","32.820766","-97.26479","245900"
"https://www.zillow.com/homedetails/1517-Schumac-Ln-Bedford-TX-76022/29186975_zpid/","","House for sale","Single Family","5","06/19/2025","425000","2475","sqft","171.72","0.31","acres","3","3","1517 Schumac Ln","Bedford","76022","TX","USA","32.831017","-97.14481","414600"
"https://www.zillow.com/homedetails/1507-Bridge-Water-Ln-Mansfield-TX-76063/29245811_zpid/","","House for sale","Single Family","8","06/16/2025","355000","1519","sqft","233.71","0.66","acres","3","2","1507 Bridge Water Ln","Mansfield","76063","TX","USA","32.59277","-97.13397",""
"https://www.zillow.com/homedetails/6437-Regina-Dr-Fort-Worth-TX-76131/66641688_zpid/","","House for sale","Single Family","12","06/12/2025","250000","1419","sqft","176.18","4399.56","sqft","3","2","6437 Regina Dr","Fort Worth","76131","TX","USA","32.858166","-97.328896","247000"
"https://www.zillow.com/homedetails/4908-Blue-Top-Dr-Fort-Worth-TX-76179/83808997_zpid/","","House for sale","Single Family","3","06/21/2025","298500","1877","sqft","159.03","5924.16","sqft","3","2","4908 Blue Top Dr","Fort Worth","76179","TX","USA","32.880592","-97.39813","294300"
"https://www.zillow.com/homedetails/8541-Brandonwood-Dr-North-Richland-Hills-TX-76182/58526069_zpid/","","House for sale","Single Family","3","06/21/2025","575000","2764","sqft","208.03","9478.66","sqft","4","3","8541 Brandonwood Dr","North Richland Hills","76182","TX","USA","32.90713","-97.21161",""
"https://www.zillow.com/homedetails/9808-Sinclair-St-Fort-Worth-TX-76244/70560487_zpid/","","House for sale","Single Family","76","04/09/2025","415000","2694","sqft","154.05","6969.6","sqft","4","3","9808 Sinclair St","Fort Worth","76244","TX","USA","32.91789","-97.29186","414700"
"https://www.zillow.com/homedetails/1800-Oak-Grove-Rd-E-118-Burleson-TX-76028/452728451_zpid/","","New construction","Manufactured","26","05/29/2025","85995","1568","sqft","54.84","5000","sqft","4","2","1800 Oak Grove Rd E #118","Burleson","76028","TX","USA","32.595776","-97.28492","85700"
"https://www.zillow.com/homedetails/3319-Sheffield-Dr-Arlington-TX-76013/29163909_zpid/","","House for sale","Single Family","60","04/25/2025","365000","2114","sqft","172.66","10410.84","sqft","4","2","3319 Sheffield Dr","Arlington","76013","TX","USA","32.73156","-97.16212","363500"
"https://www.zillow.com/homedetails/817-Edgehill-Dr-Hurst-TX-76053/28981963_zpid/","","House for sale","Single Family","31","05/24/2025","295000","2200","sqft","134.09","8276.4","sqft","4","2","817 Edgehill Dr","Hurst","76053","TX","USA","32.828648","-97.18749","294600"
"https://www.zillow.com/homedetails/461-Running-Water-Trl-Fort-Worth-TX-76131/83798047_zpid/","","House for sale","Single Family","3","06/21/2025","460000","3565","sqft","129.03","7143.84","sqft","5","4","461 Running Water Trl","Fort Worth","76131","TX","USA","32.890644","-97.37025",""
"https://www.zillow.com/homedetails/2303-Ox-Bow-Ct-Arlington-TX-76006/29164669_zpid/","","House for sale","Single Family","43","05/12/2025","443000","2204","sqft","201","3833.28","sqft","4","3","2303 Ox Bow Ct","Arlington","76006","TX","USA","32.7776","-97.069084","439600"
"https://www.zillow.com/homedetails/7113-Wavecrest-Way-Fort-Worth-TX-76179/304884037_zpid/","","House for sale","Single Family","3","06/21/2025","380000","2628","sqft","144.6","5488.56","sqft","5","4","7113 Wavecrest Way","Fort Worth","76179","TX","USA","32.867027","-97.42188","375000"
"https://www.zillow.com/homedetails/4717-Homelands-Way-Fort-Worth-TX-76135/79920465_zpid/","","House for sale","Single Family","5","06/19/2025","315000","1788","sqft","176.17","5096.52","sqft","4","2","4717 Homelands Way","Fort Worth","76135","TX","USA","32.82287","-97.43321","312900"
"https://www.zillow.com/homedetails/6902-Golf-Green-Dr-Arlington-TX-76001/336105619_zpid/","","House for sale","Single Family","4","06/20/2025","515000","2610","sqft","197.32","10018.8","sqft","4","3","6902 Golf Green Dr","Arlington","76001","TX","USA","32.632744","-97.18875","506900"
"https://www.zillow.com/homedetails/5409-Kingsknowe-Pkwy-Fort-Worth-TX-76135/54040135_zpid/","","House for sale","Single Family","4","06/20/2025","279900","1814","sqft","154.3","5619.24","sqft","3","2","5409 Kingsknowe Pkwy","Fort Worth","76135","TX","USA","32.82717","-97.40694","277500"
"https://www.zillow.com/homedetails/5717-Red-Cactus-Ct-Arlington-TX-76017/29210099_zpid/","","House for sale","Single Family","2","06/22/2025","214900","1104","sqft","194.66","3789.72","sqft","2","2","5717 Red Cactus Ct","Arlington","76017","TX","USA","32.661533","-97.193504","214100"
"https://www.zillow.com/homedetails/6317-N-Park-Dr-Watauga-TX-76148/29214786_zpid/","","House for sale","Single Family","53","05/02/2025","279900","1457","sqft","192.11","7187.4","sqft","3","2","6317 N Park Dr","Watauga","76148","TX","USA","32.88642","-97.25149","274300"
"https://www.zillow.com/homedetails/512-N-Parkridge-Dr-Mansfield-TX-76063/29061009_zpid/","","House for sale","Single Family","5","06/19/2025","425000","2662","sqft","159.65","0.34","acres","4","3","512 N Parkridge Dr","Mansfield","76063","TX","USA","32.57263","-97.13532",""
"https://www.zillow.com/homedetails/5311-Hockley-Dr-Grand-Prairie-TX-75052/83806196_zpid/","","House for sale","Single Family","157","01/18/2025","469000","3444","sqft","136.18","8407.08","sqft","5","4","5311 Hockley Dr","Grand Prairie","75052","TX","USA","32.644436","-97.040085","468600"
"https://www.zillow.com/homedetails/3708-Lafayette-Ave-Fort-Worth-TX-76107/29070674_zpid/","","House for sale","Single Family","110","03/06/2025","300000","1091","sqft","274.98","6011.28","sqft","2","2","3708 Lafayette Ave","Fort Worth","76107","TX","USA","32.741707","-97.372665","296100"
"https://www.zillow.com/homedetails/3216-Marie-Ln-Fort-Worth-TX-76123/29263628_zpid/","","House for sale","Single Family","5","06/19/2025","350000","2400","sqft","145.83","7230.96","sqft","5","3","3216 Marie Ln","Fort Worth","76123","TX","USA","32.62346","-97.36474",""
"https://www.zillow.com/homedetails/7720-Corina-Dr-Fort-Worth-TX-76108/28919642_zpid/","","House for sale","Single Family","13","06/11/2025","215000","1344","sqft","159.97","0.4","acres","3","1","7720 Corina Dr","Fort Worth","76108","TX","USA","32.752026","-97.44791","210100"
"https://www.zillow.com/homedetails/3221-Grady-St-Forest-Hill-TX-76119/28996374_zpid/","","House for sale","Single Family","1","06/23/2025","230000","936","sqft","245.73","0.71","acres","2","1","3221 Grady St","Forest Hill","76119","TX","USA","32.668594","-97.2779","225500"
"https://www.zillow.com/homedetails/109-Turtle-Hill-Trl-Mansfield-TX-76063/70576304_zpid/","","Home for sale","Manufactured","34","05/21/2025","55000","868","sqft","63.36","868","sqft","2","2","109 Turtle Hill Trl","Mansfield","76063","TX","USA","32.581654","-97.15563",""
"https://www.zillow.com/homedetails/838-E-Harvey-Ave-Fort-Worth-TX-76104/97730515_zpid/","","House for sale","Single Family","5","06/19/2025","279990","1628","sqft","171.98","6011.28","sqft","4","2","838 E Harvey Ave","Fort Worth","76104","TX","USA","32.719955","-97.319626",""
"https://www.zillow.com/homedetails/2321-Lido-Ln-Arlington-TX-76015/29175390_zpid/","","House for sale","Single Family","24","05/31/2025","197000","998","sqft","197.39","4138.2","sqft","2","2","2321 Lido Ln","Arlington","76015","TX","USA","32.706257","-97.144005",""
"https://www.zillow.com/homedetails/13100-Larks-View-Point-Keller-TX-76244/446794253_zpid/","","House for sale","Single Family","19","06/05/2025","359900","1814","sqft","198.4","6490.44","sqft","3","2","13100 Larks View Point","Keller","76244","TX","USA","32.966183","-97.25963",""
"https://www.zillow.com/homedetails/4141-Shannon-Dr-Fort-Worth-TX-76116/29077923_zpid/","","House for sale","Single Family","18","06/06/2025","595000","2775","sqft","214.41","0.41","acres","3","3","4141 Shannon Dr","Fort Worth","76116","TX","USA","32.709805","-97.43183","578600"
"https://www.zillow.com/homedetails/216-Miramar-Dr-Arlington-TX-76002/29301434_zpid/","","House for sale","Single Family","34","05/21/2025","360000","2291","sqft","157.14","7318.08","sqft","3","3","216 Miramar Dr","Arlington","76002","TX","USA","32.635838","-97.11263","356000"
"https://www.zillow.com/homedetails/2120-Nottingham-Blvd-Fort-Worth-TX-76112/29029986_zpid/","","House for sale","Single Family","318","08/10/2024","262500","1623","sqft","161.74","9583.2","sqft","3","2","2120 Nottingham Blvd","Fort Worth","76112","TX","USA","32.74694","-97.21195",""
"https://www.zillow.com/homedetails/4837-S-Ridge-Ter-Fort-Worth-TX-76133/29107207_zpid/","","House for sale","Single Family","258","10/09/2024","224950","1720","sqft","130.78","9016.92","sqft","3","2","4837 S Ridge Ter","Fort Worth","76133","TX","USA","32.674633","-97.36987",""
"https://www.zillow.com/homedetails/2408-Clairborne-Dr-Fort-Worth-TX-76177/83809137_zpid/","","House for sale","Single Family","96","03/20/2025","358925","2535","sqft","141.59","5488.56","sqft","4","3","2408 Clairborne Dr","Fort Worth","76177","TX","USA","32.913784","-97.32441","353900"
"https://www.zillow.com/homedetails/4901-Georgiana-Ln-Mansfield-TX-76063/307625372_zpid/","","House for sale","Single Family","4","06/20/2025","589900","3112","sqft","189.56","0.36","acres","4","4","4901 Georgiana Ln","Mansfield","76063","TX","USA","32.575558","-97.05696","549900"
"https://www.zillow.com/homedetails/508-Flint-St-Fort-Worth-TX-76115/97745250_zpid/","","House for sale","Single Family","7","06/17/2025","285000","1875","sqft","152","5009.4","sqft","3","2","508 Flint St","Fort Worth","76115","TX","USA","32.6869","-97.32966","284700"
"https://www.zillow.com/homedetails/1320-Timbercreek-Rd-Benbrook-TX-76126/29128351_zpid/","","House for sale","Single Family","6","06/18/2025","299900","1764","sqft","170.01","9016.92","sqft","3","2","1320 Timbercreek Rd","Benbrook","76126","TX","USA","32.673588","-97.4466","289400"
"https://www.zillow.com/homedetails/1618-Grandview-Dr-Arlington-TX-76012/29072410_zpid/","","House for sale","Single Family","1","06/23/2025","305000","1290","sqft","236.43","3833.28","sqft","3","2","1618 Grandview Dr","Arlington","76012","TX","USA","32.75878","-97.14212","300100"
"https://www.zillow.com/homedetails/4133-Capstone-Dr-Fort-Worth-TX-76244/61885257_zpid/","","House for sale","Single Family","11","06/13/2025","340000","2062","sqft","164.89","5227.2","sqft","4","3","4133 Capstone Dr","Fort Worth","76244","TX","USA","32.96946","-97.270905","334700"
"https://www.zillow.com/homedetails/697-Highland-Crest-Dr-Hurst-TX-76054/29068599_zpid/","","House for sale","Single Family","5","06/19/2025","549900","2215","sqft","248.26","1.18","acres","3","2","697 Highland Crest Dr","Hurst","76054","TX","USA","32.87346","-97.182045",""
"https://www.zillow.com/homedetails/7179-Richland-Rd-Richland-Hills-TX-76118/29182254_zpid/","","House for sale","Single Family","41","05/14/2025","489000","3097","sqft","157.89","0.93","acres","4","3","7179 Richland Rd","Richland Hills","76118","TX","USA","32.81815","-97.22497","477600"
"https://www.zillow.com/homedetails/1036-Springer-Ave-Fort-Worth-TX-76114/29127963_zpid/","","House for sale","Single Family","96","03/20/2025","269900","1634","sqft","165.18","7971.48","sqft","4","2","1036 Springer Ave","Fort Worth","76114","TX","USA","32.77646","-97.38656","266900"
"https://www.zillow.com/homedetails/720-Tanglewood-Dr-Hurst-TX-76053/29051785_zpid/","","House for sale","Single Family","60","04/25/2025","255000","1330","sqft","191.73","7496.68","sqft","3","2","720 Tanglewood Dr","Hurst","76053","TX","USA","32.817978","-97.15864",""
"https://www.zillow.com/homedetails/4233-Ridgecrest-Cir-Lake-Worth-TX-76135/29000352_zpid/","","House for sale","Single Family","42","05/13/2025","205000","1253","sqft","163.61","9452.52","sqft","3","2","4233 Ridgecrest Cir","Lake Worth","76135","TX","USA","32.818573","-97.42992","207300"
"https://www.zillow.com/homedetails/2701-Forest-Ave-Fort-Worth-TX-76112/28996297_zpid/","","House for sale","Single Family","67","04/18/2025","198000","1178","sqft","168.08","10018.8","sqft","2","1","2701 Forest Ave","Fort Worth","76112","TX","USA","32.741177","-97.21853","196200"
"https://www.zillow.com/homedetails/2115-Southridge-Dr-Arlington-TX-76010/29110946_zpid/","","House for sale","Single Family","46","05/09/2025","249900","1497","sqft","166.93","10410.84","sqft","3","2","2115 Southridge Dr","Arlington","76010","TX","USA","32.70835","-97.09998","245100"
"https://www.zillow.com/homedetails/4236-Virginia-Ln-Fort-Worth-TX-76103/29154272_zpid/","","House for sale","Single Family","4","06/20/2025","250000","1670","sqft","149.7","8015.04","sqft","4","3","4236 Virginia Ln","Fort Worth","76103","TX","USA","32.73949","-97.26004",""
"https://www.zillow.com/homedetails/4140-Frontera-Vista-Dr-Fort-Worth-TX-76179/304884413_zpid/","","House for sale","Single Family","4","06/20/2025","599000","3504","sqft","170.95","0.3","acres","3","4","4140 Frontera Vista Dr","Fort Worth","76179","TX","USA","32.89918","-97.45099","588000"
"https://www.zillow.com/homedetails/6417-Winifred-Dr-Fort-Worth-TX-76133/29142968_zpid/","","House for sale","Single Family","3","06/21/2025","289000","1681","sqft","171.92","10410.84","sqft","4","2","6417 Winifred Dr","Fort Worth","76133","TX","USA","32.653107","-97.40063","287300"
"https://www.zillow.com/homedetails/5841-Sugar-Maple-Dr-Fort-Worth-TX-76244/58528271_zpid/","","House for sale","Single Family","5","06/19/2025","439900","2037","sqft","215.95","7492.32","sqft","3","2","5841 Sugar Maple Dr","Fort Worth","76244","TX","USA","32.948277","-97.25608",""
"https://www.zillow.com/homedetails/1602-England-Rd-Arlington-TX-76013/28923544_zpid/","","House for sale","Single Family","31","05/24/2025","320000","1315","sqft","243.35","0.44","acres","3","2","1602 England Rd","Arlington","76013","TX","USA","32.719574","-97.13697","318600"
"https://www.zillow.com/homedetails/6-Crosslands-Rd-Benbrook-TX-76132/29037299_zpid/","","House for sale","Single Family","31","05/24/2025","595000","3134","sqft","189.85","0.35","acres","4","3","6 Crosslands Rd","Benbrook","76132","TX","USA","32.68891","-97.419945",""
"https://www.zillow.com/homedetails/1604-Tyson-St-Blue-Mound-TX-76131/29095446_zpid/","","House for sale","Single Family","5","06/19/2025","205995","1161","sqft","177.43","9104.04","sqft","3","2","1604 Tyson St","Blue Mound","76131","TX","USA","32.855","-97.34262","202300"
"https://www.zillow.com/homedetails/529-Magdalen-Ave-Fort-Worth-TX-76115/2064221964_zpid/","","House for sale","Single Family","162","01/13/2025","257000","1507","sqft","170.54","6599.34","sqft","3","2","529 Magdalen Ave","Fort Worth","76115","TX","USA","32.582024","-97.3305",""
"https://www.zillow.com/homedetails/5730-Rendon-Estates-Rd-Mansfield-TX-76063/97689380_zpid/","","House for sale","Single Family","17","06/07/2025","440000","2483","sqft","177.2","0.53","acres","5","4","5730 Rendon Estates Rd","Mansfield","76063","TX","USA","32.592884","-97.22046","429900"
"https://www.zillow.com/homedetails/409-Durrand-Oak-Dr-Keller-TX-76248/29305195_zpid/","","House for sale","Single Family","4","06/20/2025","515000","2299","sqft","224.01","8407.08","sqft","3","2","409 Durrand Oak Dr","Keller","76248","TX","USA","32.902737","-97.24454","506300"
"https://www.zillow.com/homedetails/129-Western-Ave-Fort-Worth-TX-76179/29234771_zpid/","","House for sale","Single Family","38","05/17/2025","289000","2232","sqft","129.48","9191.16","sqft","4","4","129 Western Ave","Fort Worth","76179","TX","USA","32.86011","-97.37069",""
"https://www.zillow.com/homedetails/3903-Abbermare-Ct-Arlington-TX-76001/29272414_zpid/","","House for sale","Single Family","4","06/20/2025","479900","2798","sqft","171.52","6926.04","sqft","4","3","3903 Abbermare Ct","Arlington","76001","TX","USA","32.648075","-97.16918","470500"
"https://www.zillow.com/homedetails/800-Rockledge-Dr-Saginaw-TX-76179/29071891_zpid/","","House for sale","Single Family","20","06/04/2025","273000","1571","sqft","173.77","9408.96","sqft","3","2","800 Rockledge Dr","Saginaw","76179","TX","USA","32.84926","-97.37445","264600"
"https://www.zillow.com/homedetails/3008-College-Ave-Fort-Worth-TX-76110/29106716_zpid/","","House for sale","Single Family","26","05/29/2025","370000","1420","sqft","260.56","7492.32","sqft","4","2","3008 College Ave","Fort Worth","76110","TX","USA","32.70732","-97.335884","362700"
"https://www.zillow.com/homedetails/148-Mossy-Oak-Trl-Fort-Worth-TX-76131/308879058_zpid/","","House for sale","Single Family","54","05/01/2025","549000","3258","sqft","168.51","6534","sqft","4","3","148 Mossy Oak Trl","Fort Worth","76131","TX","USA","32.888905","-97.36055",""
"https://www.zillow.com/homedetails/1463-Lockwood-Dr-Keller-TX-76248/29303468_zpid/","","House for sale","Single Family","5","06/19/2025","464000","2164","sqft","214.42","6882.48","sqft","3","2","1463 Lockwood Dr","Keller","76248","TX","USA","32.90691","-97.240616","454100"
"https://www.zillow.com/homedetails/206-Cutting-Horse-Ln-Keller-TX-76248/29241267_zpid/","","House for sale","Single Family","7","06/17/2025","299000","1044","sqft","286.4","5052.96","sqft","3","2","206 Cutting Horse Ln","Keller","76248","TX","USA","32.897026","-97.25407","294500"
"https://www.zillow.com/homedetails/696-Harbor-Dr-N-Azle-TX-76020/29104936_zpid/","","House for sale","Single Family","18","06/06/2025","469900","1936","sqft","242.72","6882.48","sqft","3","3","696 Harbor Dr N","Azle","76020","TX","USA","32.904083","-97.52529","454400"
"https://www.zillow.com/homedetails/328-330-Wayne-St-328-330-Fort-Worth-TX-76111/453789246_zpid/","","House for sale","Single Family","0","06/24/2025","369000","2552","sqft","144.59","6795.36","sqft","4","2","328/330 Wayne St #328-330","Fort Worth","76111","TX","USA","32.768475","-97.284134",""
"https://www.zillow.com/homedetails/540-Lindisfarne-Ln-Saginaw-TX-76131/308880536_zpid/","","House for sale","Single Family","11","06/13/2025","388500","2050","sqft","189.51","7927.92","sqft","3","2","540 Lindisfarne Ln","Saginaw","76131","TX","USA","32.876865","-97.36022",""
"https://www.zillow.com/homedetails/7550-Portwood-Rd-Azle-TX-76020/29217147_zpid/","","House for sale","Single Family","48","05/07/2025","189900","1368","sqft","138.82","1.63","acres","3","2","7550 Portwood Rd","Azle","76020","TX","USA","32.980263","-97.52823",""
"https://www.zillow.com/homedetails/5520-Big-Bend-Dr-Fort-Worth-TX-76137/29270484_zpid/","","House for sale","Single Family","5","06/19/2025","365000","2432","sqft","150.08","9234.72","sqft","5","3","5520 Big Bend Dr","Fort Worth","76137","TX","USA","32.872005","-97.26637","361400"
"https://www.zillow.com/homedetails/627-Hallvale-Dr-White-Settlement-TX-76108/29126256_zpid/","","House for sale","Single Family","4","06/20/2025","264180","1907","sqft","138.53","7013.16","sqft","3","2","627 Hallvale Dr","White Settlement","76108","TX","USA","32.76981","-97.46819",""
"https://www.zillow.com/homedetails/628-Merrill-Dr-Bedford-TX-76022/66631833_zpid/","","House for sale","Single Family","4","06/20/2025","478000","2479","sqft","192.82","10018.8","sqft","4","2","628 Merrill Dr","Bedford","76022","TX","USA","32.8296","-97.15214","471100"
"https://www.zillow.com/homedetails/1305-Sierra-Blanca-Dr-Burleson-TX-76028/66112236_zpid/","","House for sale","Single Family","21","06/03/2025","250000","1529","sqft","163.51","6011.28","sqft","3","2","1305 Sierra Blanca Dr","Burleson","76028","TX","USA","32.588657","-97.29596","248400"
"https://www.zillow.com/homedetails/7200-Brooks-Ave-Richland-Hills-TX-76118/29182213_zpid/","","House for sale","Single Family","18","06/06/2025","319000","2621","sqft","121.71","0.52","acres","3","2","7200 Brooks Ave","Richland Hills","76118","TX","USA","32.81406","-97.224396","314900"
"https://www.zillow.com/homedetails/4709-Oak-Grove-Rendon-Rd-Burleson-TX-76028/29265340_zpid/","","House for sale","Single Family","84","04/01/2025","495000","2057","sqft","240.64","1","acres","4","2","4709 Oak Grove Rendon Rd","Burleson","76028","TX","USA","32.581413","-97.2591","493000"
"https://www.zillow.com/homedetails/7228-Wayfarer-Trl-Fort-Worth-TX-76137/29178176_zpid/","","House for sale","Single Family","11","06/13/2025","255000","1414","sqft","180.34","8842.68","sqft","4","2","7228 Wayfarer Trl","Fort Worth","76137","TX","USA","32.87126","-97.299995",""
"https://www.zillow.com/homedetails/713-N-Bowen-Rd-Arlington-TX-76012/29127149_zpid/","","House for sale","Single Family","237","10/30/2024","374500","2987","sqft","125.38","0.27","acres","5","3","713 N Bowen Rd","Arlington","76012","TX","USA","32.745323","-97.15053","363600"
"https://www.zillow.com/homedetails/2912-Montalbo-Grand-Prairie-TX-75054/83801325_zpid/","","House for sale","Single Family","46","05/09/2025","380000","2080","sqft","182.69","7448.76","sqft","3","2","2912 Montalbo","Grand Prairie","75054","TX","USA","32.584602","-97.047874","376700"
"https://www.zillow.com/homedetails/5517-Big-Bend-Dr-Fort-Worth-TX-76137/29270480_zpid/","","House for sale","Single Family","0","06/24/2025","345000","2321","sqft","148.64","6490.44","sqft","5","3","5517 Big Bend Dr","Fort Worth","76137","TX","USA","32.872448","-97.26659",""
"https://www.zillow.com/homedetails/3408-Chaffin-Dr-Richland-Hills-TX-76118/29183296_zpid/","","House for sale","Single Family","4","06/20/2025","289900","1632","sqft","177.63","0.28","acres","3","2","3408 Chaffin Dr","Richland Hills","76118","TX","USA","32.811836","-97.21411","284600"
"https://www.zillow.com/homedetails/6700-Crane-Rd-North-Richland-Hills-TX-76182/29245307_zpid/","","House for sale","Single Family","6","06/18/2025","438000","2030","sqft","215.76","0.26","acres","3","2","6700 Crane Rd","North Richland Hills","76182","TX","USA","32.869312","-97.19155","429600"
"https://www.zillow.com/homedetails/14225-Lapetus-Dr-Haslet-TX-76052/443054398_zpid/","","House for sale","Single Family","62","04/23/2025","390000","2108","sqft","185.01","7753.68","sqft","4","2","14225 Lapetus Dr","Haslet","76052","TX","USA","32.989433","-97.40011","387800"
"https://www.zillow.com/homedetails/508-Sky-View-Ct-Burleson-TX-76028/122950639_zpid/","","House for sale","Single Family","74","04/11/2025","375000","2998","sqft","125.08","7666.56","sqft","3","3","508 Sky View Ct","Burleson","76028","TX","USA","32.56902","-97.336205","374300"
"https://www.zillow.com/homedetails/1278-Wysteria-Ln-Burleson-TX-76028/118232378_zpid/","","House for sale","Single Family","27","05/28/2025","437000","2978","sqft","146.74","8276.4","sqft","4","3","1278 Wysteria Ln","Burleson","76028","TX","USA","32.566525","-97.34135","429000"
"https://www.zillow.com/homedetails/1035-Warden-St-Benbrook-TX-76126/28931504_zpid/","","House for sale","Single Family","1","06/23/2025","310000","1300","sqft","238.46","0.29","acres","3","2","1035 Warden St","Benbrook","76126","TX","USA","32.673843","-97.45895","307000"
"https://www.zillow.com/homedetails/7617-Quail-Ridge-St-Fort-Worth-TX-76179/448088937_zpid/","","House for sale","Single Family","66","04/19/2025","555000","3537","sqft","156.91","10323.72","sqft","5","4","7617 Quail Ridge St","Fort Worth","76179","TX","USA","32.885757","-97.44294","544000"
"https://www.zillow.com/homedetails/3950-Rowan-Dr-Fort-Worth-TX-76116/29077888_zpid/","","House for sale","Single Family","234","11/02/2024","560000","2930","sqft","191.13","0.38","acres","3","3","3950 Rowan Dr","Fort Worth","76116","TX","USA","32.714268","-97.43318",""
"https://www.zillow.com/homedetails/5117-Pamela-Dr-Fort-Worth-TX-76116/28922755_zpid/","","House for sale","Single Family","31","05/24/2025","116000","760","sqft","152.63","6011.28","sqft","2","1","5117 Pamela Dr","Fort Worth","76116","TX","USA","32.697693","-97.447624",""
"https://www.zillow.com/homedetails/7421-Christopher-Ct-Fort-Worth-TX-76180/29006166_zpid/","","House for sale","Single Family","210","11/26/2024","245000","1466","sqft","167.12","8929.8","sqft","3","2","7421 Christopher Ct","Fort Worth","76180","TX","USA","32.843433","-97.22264","244500"
